id_usuario,nombre,correo,telefono,ciudad,departamento,industria,proyecto_activo,seguidores,inversion_total,fecha_registro,nivel_riesgo,edad,genero,experiencia_anios,mentor,tiene_equipo,patente_registrada,premios_ganados,fuente_financiamiento,inversion_angel,inversion_vc,inversion_gobierno,ingresos_mensuales,gastos_mensuales,margen_bruto,clientes_activos,churn_rate,nps_score,tiempo_desarrollo_meses,tecnologia_principal,lenguaje_programacion,base_datos,cloud_provider,usuarios_diarios,sesiones_dia,tiempo_promedio_sesion_min,tasa_conversion,costo_adquisicion,valor_vida_cliente,retorno_inversion,burn_rate,runway_meses,valoracion_actual,ronda_actual,objetivo_ronda,equity_ofrecido,pitch_deck_url,video_pitch_url,estado_validacion
54,Alberto Sebastián Buitrago Giraldo,bautistapatricia@example.org,606 635 34 30,Cali,Cundinamarca,Agrotech,False,1564,258720.67,2025-09-20,Medio,34,M,9,False,True,True,1,Crowdfunding,217291.57,391195.33,95878.84,434867.45,133719.35,76.99,125,7.14,-52,10,Blockchain,JavaScript,PostgreSQL,DigitalOcean,1970,9065,10.33,4.6,238.46,6522.34,119.63,39166.24,34,23353602.94,Serie B,3820063.4,13.01,https://conecta-crece.com/pitch/54,https://youtube.com/watch?v=pitch54,MVP
55,Fabián Óscar González Rojas,lcalderon@example.net,+573161842406,Barranquilla,Cundinamarca,E-commerce,True,2440,373851.4,2025-03-15,Medio,23,F,18,False,False,True,1,VC,69005.59,398852.66,49146.0,275770.62,377431.05,33.63,4002,29.03,64,34,Blockchain,JavaScript,MongoDB,Google Cloud,1156,11821,16.85,3.17,445.79,9904.2,476.48,54774.72,7,47264886.75,Pre-semilla,3833477.28,15.31,https://conecta-crece.com/pitch/55,https://youtube.com/watch?v=pitch55,MVP
56,Andrea Murillo,oscarpena@example.net,+57 319 581 69 79,Medellín,Cundinamarca,Edtech,False,6164,72628.1,2025-03-26,Bajo,25,Otro,21,False,False,True,0,Crowdfunding,165493.07,8295.68,105883.53,138095.63,391009.76,11.2,3527,24.38,-55,9,Web,Rust,PostgreSQL,Google Cloud,1582,10174,16.27,12.32,140.99,4029.27,155.18,43572.6,18,49512628.28,Semilla,1534874.47,25.7,https://conecta-crece.com/pitch/56,https://youtube.com/watch?v=pitch56,Idea
57,Antonio Gutiérrez,ngonzalez@example.net,+573146582817,Bucaramanga,Cundinamarca,Fintech,False,6263,655467.04,2024-03-23,Alto,46,Otro,16,True,True,True,0,Gobierno,253598.94,451435.07,66254.12,488687.28,389556.83,72.64,348,7.66,77,33,IA,Python,MySQL,Azure,4458,9252,20.09,3.1,426.71,255.02,63.94,18698.2,28,46450859.52,Serie A,854128.74,11.01,https://conecta-crece.com/pitch/57,https://youtube.com/watch?v=pitch57,Escalando
58,Miriam Monroy,rodriguezdaniel@example.net,+576076583490,Cartagena,Valle del Cauca,Agrotech,True,1334,678649.79,2025-10-21,Alto,54,Otro,12,True,True,False,1,Bootstrapped,102177.82,538303.96,190971.68,198954.82,309603.12,12.07,2239,23.72,15,34,Móvil,Java,Firebase,DigitalOcean,1531,11156,17.99,6.01,388.36,3024.26,85.55,11983.13,20,7795626.1,Semilla,3711293.68,12.92,https://conecta-crece.com/pitch/58,https://youtube.com/watch?v=pitch58,Idea
59,Nathalia Romero,pinzongloria@example.org,3163242425,Cali,Atlántico,Healthtech,False,1724,96062.83,2023-04-21,Bajo,30,M,6,False,False,False,0,Bootstrapped,26885.65,387953.86,119384.91,392434.92,345596.3,10.86,3389,12.25,-79,18,IoT,Rust,PostgreSQL,DigitalOcean,1398,2294,8.8,4.39,81.51,1755.35,101.78,33476.46,7,18120133.12,Semilla,3618452.29,17.4,https://conecta-crece.com/pitch/59,https://youtube.com/watch?v=pitch59,MVP
60,Orlando Sánchez,angelica99@example.org,(+57)3221260740,Medellín,Valle del Cauca,Fintech,False,5493,460572.32,2025-05-08,Medio,46,F,15,False,False,True,2,VC,180963.38,486704.61,95801.95,89641.0,159777.24,32.34,4022,29.07,100,18,IA,Go,MongoDB,DigitalOcean,3000,1885,28.03,3.4,498.66,1881.28,372.19,7557.03,32,47154448.28,Semilla,2220352.02,12.28,https://conecta-crece.com/pitch/60,https://youtube.com/watch?v=pitch60,Idea
61,Carlos Rojas Orozco,moralesesmeralda@example.org,(+57)6051269597,Barranquilla,Atlántico,Edtech,False,4015,819870.74,2024-09-28,Alto,38,Otro,5,False,False,True,3,Crowdfunding,143770.41,280563.57,101322.53,460275.7,276930.18,48.06,2945,21.35,37,8,Web,JavaScript,MongoDB,Google Cloud,372,9247,29.52,10.32,205.81,7551.56,481.14,45893.28,3,5020467.27,Semilla,2577847.39,17.97,https://conecta-crece.com/pitch/61,https://youtube.com/watch?v=pitch61,MVP
62,Cecilia Gómez,patricia21@example.com,3201961598,Barranquilla,Atlántico,IA,True,5701,448549.66,2023-06-19,Medio,23,F,4,False,False,True,0,Angel,104498.6,240146.68,156854.0,261036.3,139841.48,16.83,3706,10.25,-24,5,Web,Python,MongoDB,AWS,1356,12152,8.07,3.03,88.47,5642.5,477.15,27026.28,28,31525039.91,Semilla,3220370.44,15.8,https://conecta-crece.com/pitch/62,https://youtube.com/watch?v=pitch62,Idea
63,Amparo Bolívar Cardona,hernandezandres@example.org,(+57)3290904112,Medellín,Atlántico,E-commerce,False,6420,738701.43,2023-12-04,Alto,22,Otro,7,True,False,True,4,Bootstrapped,239850.71,375822.31,73158.61,99340.06,46290.82,56.95,4009,16.3,63,23,IoT,Go,Firebase,AWS,2860,5786,25.52,9.45,408.73,7089.28,113.59,63376.03,8,33638293.08,Serie A,633415.18,12.63,https://conecta-crece.com/pitch/63,https://youtube.com/watch?v=pitch63,MVP
64,Aurora Lucila Sepúlveda Figueroa,luisa08@example.net,3138806562,Medellín,Atlántico,Agrotech,True,9467,376439.54,2022-12-20,Medio,46,F,6,False,True,True,3,VC,42088.96,220206.01,90200.19,27752.02,144128.44,10.67,1118,6.66,-2,35,Blockchain,Go,Firebase,DigitalOcean,3646,8026,5.85,8.7,399.98,2283.24,-32.02,26360.12,21,8493627.97,Serie B,2849969.78,24.31,https://conecta-crece.com/pitch/64,https://youtube.com/watch?v=pitch64,Escalando
65,Andrés Pérez Marín,zapatamaria@example.net,+573239834400,Bogotá,Cundinamarca,Healthtech,False,8930,551977.55,2025-06-19,Alto,24,Otro,15,True,False,True,5,Angel,89312.68,699518.87,89946.47,174939.91,326838.05,40.73,961,23.49,-40,16,IoT,Java,Firebase,Google Cloud,1150,12878,6.99,3.5,39.09,3573.07,104.6,56183.01,23,48952107.8,Serie A,1482199.56,11.68,https://conecta-crece.com/pitch/65,https://youtube.com/watch?v=pitch65,Idea
66,Yolanda Amaya,rosa66@example.net,(+57) 313 575 42 46,Barranquilla,Cundinamarca,Healthtech,True,2224,139910.96,2025-05-17,Medio,37,M,23,False,True,False,3,Angel,173227.66,188102.01,82845.02,226543.87,253744.2,71.61,762,12.68,91,20,IA,Go,Firebase,Azure,4777,60,26.2,12.78,55.64,9724.29,299.16,71242.45,7,39804328.54,Serie B,1128258.18,15.74,https://conecta-crece.com/pitch/66,https://youtube.com/watch?v=pitch66,MVP
67,Eduardo Santos Pérez,qreyes@example.com,+573245028130,Cali,Valle del Cauca,Healthtech,True,9325,497241.37,2023-09-11,Medio,53,F,22,True,True,True,5,Gobierno,4884.41,650603.01,31596.7,228802.55,396741.82,39.95,1080,26.58,-23,13,IA,Python,MongoDB,Azure,685,6112,20.27,9.91,35.38,6293.48,349.29,76747.05,30,32808712.9,Pre-semilla,55377.2,16.92,https://conecta-crece.com/pitch/67,https://youtube.com/watch?v=pitch67,MVP
68,Socorro Romero,zbejarano@example.org,(+57)6054821400,Cartagena,Atlántico,Fintech,True,5679,595711.1,2024-12-24,Alto,29,F,23,True,False,True,1,Gobierno,26799.32,564169.78,20640.31,184413.28,120262.73,36.79,1090,19.61,73,12,Web,Rust,MySQL,Google Cloud,3615,5773,21.95,9.61,84.17,4175.93,327.61,86696.44,8,44839987.99,Semilla,3774605.95,19.74,https://conecta-crece.com/pitch/68,https://youtube.com/watch?v=pitch68,Escalando
69,Vanesa Omaira Cardona,diana56@example.com,3290593361,Barranquilla,Valle del Cauca,IA,True,4109,354777.96,2024-08-21,Medio,39,Otro,3,True,False,True,5,VC,61633.72,424848.81,37729.3,196483.76,258750.97,64.87,1960,15.35,-72,18,Blockchain,Rust,MySQL,AWS,2968,5205,4.83,12.98,288.51,3717.58,325.62,77458.96,7,932801.15,Pre-semilla,118277.46,10.39,https://conecta-crece.com/pitch/69,https://youtube.com/watch?v=pitch69,Idea
70,Inés Alejandra Ceballos Vargas,mariapinzon@example.com,01 8008 101 741,Barranquilla,Valle del Cauca,SaaS,False,6989,948936.6,2024-12-17,Alto,47,M,21,True,False,True,2,Bootstrapped,153391.41,142238.25,161612.02,268658.7,156780.02,54.4,541,9.99,11,18,Web,JavaScript,MySQL,DigitalOcean,960,7448,18.76,1.3,336.38,6614.72,46.61,6203.17,11,35104830.6,Semilla,2507244.02,13.67,https://conecta-crece.com/pitch/70,https://youtube.com/watch?v=pitch70,Producto
71,José Jairo Duarte Castaño,luis24@example.org,(+57)6078779251,Medellín,Valle del Cauca,SaaS,True,530,171128.14,2025-07-25,Medio,43,F,9,True,False,True,3,Gobierno,153234.56,38807.38,171871.96,84273.81,63598.14,64.13,4701,20.55,-71,17,IoT,Python,MySQL,AWS,2013,773,14.68,6.05,83.54,9318.48,421.62,57522.15,29,11303314.16,Semilla,2110470.16,23.01,https://conecta-crece.com/pitch/71,https://youtube.com/watch?v=pitch71,Producto
72,Daniel Milton Rojas Padilla,dollygomez@example.com,319 495 91 29,Cartagena,Valle del Cauca,Fintech,True,2988,826867.01,2024-04-20,Alto,36,Otro,2,False,True,False,2,VC,98190.28,387163.98,1593.83,101134.91,225871.65,31.27,1987,14.45,51,34,Móvil,Rust,PostgreSQL,Google Cloud,62,6738,1.69,8.35,321.61,6965.26,-44.72,36826.65,27,42465398.79,Serie A,564547.65,18.25,https://conecta-crece.com/pitch/72,https://youtube.com/watch?v=pitch72,MVP
73,Yaneth Dolly Alfonso,borozco@example.org,917 96 62,Bogotá,Antioquia,SaaS,False,1574,422716.76,2024-09-02,Medio,24,M,17,False,False,False,5,Bootstrapped,174231.19,353799.43,127443.14,197781.29,237084.79,14.36,1070,7.87,-34,23,Blockchain,Java,MongoDB,DigitalOcean,2237,3847,3.17,3.44,392.17,5888.61,35.48,20615.62,32,15770261.06,Pre-semilla,2702826.52,29.12,https://conecta-crece.com/pitch/73,https://youtube.com/watch?v=pitch73,MVP
74,Salvador José Perea,sarmientopablo@example.com,+57 307 345 68 25,Barranquilla,Valle del Cauca,IA,True,1531,454657.49,2023-02-10,Medio,32,Otro,10,True,True,False,1,Bootstrapped,213347.22,677880.0,79248.89,25426.36,120097.21,67.41,1424,1.9,3,31,IoT,Rust,PostgreSQL,AWS,3795,1689,24.31,2.53,15.86,8320.69,490.41,17417.95,28,18674763.22,Pre-semilla,2932502.82,11.47,https://conecta-crece.com/pitch/74,https://youtube.com/watch?v=pitch74,Idea
75,William Javier Benítez López,juanleon@example.net,321 106 88 96,Bogotá,Antioquia,SaaS,False,2160,26691.18,2023-02-07,Bajo,27,F,4,True,False,True,1,Crowdfunding,129946.91,507101.59,99225.28,191981.99,171124.28,34.78,1533,8.97,14,12,Web,Rust,PostgreSQL,Azure,4096,6770,26.6,7.45,52.98,3891.85,180.58,66051.99,36,12532472.98,Pre-semilla,4947547.9,24.55,https://conecta-crece.com/pitch/75,https://youtube.com/watch?v=pitch75,Producto
76,Isabel Aguirre,wilmar72@example.com,+576066401312,Barranquilla,Valle del Cauca,E-commerce,False,6413,482286.02,2023-08-08,Medio,39,M,1,False,True,True,2,Bootstrapped,242596.17,330179.07,71486.58,292410.47,93718.64,21.17,2030,20.05,-32,6,Móvil,Rust,Firebase,Azure,1433,2905,7.86,5.11,371.67,3651.95,275.36,71828.02,25,47383180.88,Semilla,2837389.01,9.71,https://conecta-crece.com/pitch/76,https://youtube.com/watch?v=pitch76,Escalando
77,Vicente Fabián Martínez,avalencia@example.net,+576059014554,Medellín,Atlántico,Fintech,True,970,544413.98,2024-12-15,Alto,36,Otro,8,True,False,True,2,Crowdfunding,60439.32,91342.68,143387.53,459471.61,337838.21,32.65,179,5.28,80,12,Web,Rust,MongoDB,AWS,3070,11563,28.32,6.24,59.51,3087.48,25.05,19962.87,30,39612942.0,Serie B,3263442.31,9.36,https://conecta-crece.com/pitch/77,https://youtube.com/watch?v=pitch77,Producto
78,Omaira Janneth Cerón,pablomarin@example.com,+573272271259,Cartagena,Antioquia,Agrotech,False,4875,227121.03,2024-02-01,Medio,30,M,24,True,False,True,1,Crowdfunding,95465.07,566164.85,122276.23,320183.74,42360.81,44.73,2712,22.61,-40,25,IA,JavaScript,MySQL,Azure,3668,206,8.69,4.12,43.22,2640.91,9.42,5121.71,27,21967185.05,Serie B,4847054.03,27.11,https://conecta-crece.com/pitch/78,https://youtube.com/watch?v=pitch78,Escalando
79,Estefanía Mariana Rodríguez,nsuarez@example.com,573041740073,Cali,Atlántico,Fintech,False,9520,882361.81,2023-02-12,Alto,36,M,15,True,True,False,0,VC,78338.31,73307.53,68361.64,444077.7,65033.07,15.25,762,10.8,57,33,Web,Go,PostgreSQL,DigitalOcean,1296,897,3.94,3.48,103.09,7002.25,347.12,74347.53,19,33063834.85,Serie A,1225864.01,6.24,https://conecta-crece.com/pitch/79,https://youtube.com/watch?v=pitch79,Escalando
80,Antonio Jhon Delgado,marinalberto@example.net,325 122 56 37,Cali,Cundinamarca,Agrotech,True,4875,157821.98,2025-09-06,Medio,52,M,4,True,True,True,5,VC,293117.31,331499.46,23101.78,392653.41,188801.03,72.64,2170,3.64,39,27,Móvil,Java,Firebase,Azure,1538,7323,2.29,6.88,139.07,8387.08,260.34,19357.41,9,4376794.86,Serie A,4050491.78,15.35,https://conecta-crece.com/pitch/80,https://youtube.com/watch?v=pitch80,MVP
81,María Díaz,figueroajacqueline@example.com,+57 317 629 26 18,Barranquilla,Atlántico,E-commerce,False,9433,555833.9,2023-12-17,Alto,37,F,10,True,False,True,4,Crowdfunding,270136.52,560315.24,135506.98,310516.28,48816.52,63.0,1416,28.52,-58,16,Móvil,JavaScript,MySQL,DigitalOcean,651,11212,13.63,14.96,317.34,8357.67,91.84,91526.43,7,4442669.3,Serie B,2782668.25,26.42,https://conecta-crece.com/pitch/81,https://youtube.com/watch?v=pitch81,Escalando
82,Yazmín Sandra Uribe Rojas,velascoisabel@example.com,+57 322 408 30 42,Bogotá,Atlántico,Fintech,False,2501,917576.1,2025-05-26,Alto,31,Otro,19,True,True,True,2,Crowdfunding,264040.74,614525.49,52827.33,327739.05,229151.68,43.11,1410,8.99,-64,28,Web,Go,MongoDB,Google Cloud,413,12238,14.78,4.39,192.5,3444.87,386.51,34540.18,34,42925915.68,Pre-semilla,4863858.38,10.7,https://conecta-crece.com/pitch/82,https://youtube.com/watch?v=pitch82,Producto
83,Carlos Giraldo Londoño,aureliogiraldo@example.net,603 674 43 60,Barranquilla,Valle del Cauca,Healthtech,False,9961,974348.33,2025-06-16,Alto,27,M,15,True,False,False,4,VC,246305.22,360688.79,31794.49,156250.42,203112.67,19.5,4294,26.5,-93,14,Móvil,JavaScript,MySQL,Google Cloud,280,7498,2.47,5.73,107.56,3746.68,205.32,42709.52,10,34090600.59,Semilla,1893710.47,19.85,https://conecta-crece.com/pitch/83,https://youtube.com/watch?v=pitch83,MVP
84,Julián Luis Sánchez,olga45@example.com,(+57)3107925967,Barranquilla,Valle del Cauca,Healthtech,True,4287,960717.78,2025-07-18,Alto,27,F,1,False,True,True,4,Angel,257133.36,453165.92,135539.05,135272.71,164275.27,11.4,72,14.75,-67,14,IoT,Python,PostgreSQL,Azure,4993,13210,28.35,10.83,357.59,2826.25,442.52,85900.69,32,12674735.59,Serie B,1545618.2,18.02,https://conecta-crece.com/pitch/84,https://youtube.com/watch?v=pitch84,Escalando
85,José Hurtado,julio33@example.net,(+57) 320 552 80 37,Bogotá,Valle del Cauca,E-commerce,False,4940,586564.72,2023-10-19,Alto,28,F,3,False,False,False,2,VC,196835.88,666531.46,130293.29,94991.68,207303.6,26.82,465,24.36,53,28,IA,JavaScript,MySQL,DigitalOcean,2431,4270,27.3,6.37,371.0,5871.93,497.11,82521.4,24,36354838.84,Semilla,3447274.65,20.96,https://conecta-crece.com/pitch/85,https://youtube.com/watch?v=pitch85,Escalando
86,Viviana Santos,toropatricia@example.net,57 320 211 91 23,Bucaramanga,Valle del Cauca,E-commerce,False,2835,906993.87,2025-01-14,Alto,33,F,4,False,True,False,5,Crowdfunding,228875.47,128147.85,135942.47,168480.6,36448.49,34.87,2515,13.19,-16,26,IA,Rust,MongoDB,DigitalOcean,974,7729,2.56,9.7,294.35,6244.48,209.72,23481.66,10,43388137.96,Serie B,2672700.6,15.33,https://conecta-crece.com/pitch/86,https://youtube.com/watch?v=pitch86,MVP
87,Nelly Martínez Castrillón,perezmaria@example.com,3108618168,Medellín,Valle del Cauca,Agrotech,False,2396,141678.43,2024-06-24,Medio,42,Otro,6,True,False,False,5,Angel,94024.22,40609.51,90410.65,105481.8,309598.07,50.34,1297,15.2,95,8,Móvil,Rust,Firebase,DigitalOcean,3314,7049,28.99,6.06,28.49,2074.2,155.21,6337.33,23,37866702.13,Semilla,138684.82,5.1,https://conecta-crece.com/pitch/87,https://youtube.com/watch?v=pitch87,MVP
88,Santiago Jorge Posada,milenavasquez@example.net,+57 326 940 31 68,Cali,Valle del Cauca,Edtech,True,6334,230134.38,2025-04-23,Medio,54,Otro,10,True,True,True,2,VC,136777.89,364201.89,104823.53,217398.95,274962.64,19.37,4015,11.42,-52,13,Blockchain,Python,PostgreSQL,Google Cloud,1084,3480,22.29,9.05,92.8,3729.26,307.8,8549.53,19,38585358.2,Pre-semilla,2989924.14,6.2,https://conecta-crece.com/pitch/88,https://youtube.com/watch?v=pitch88,Idea
89,Juan Gaviria Hernández,luisrodriguez@example.org,3094338716,Bogotá,Cundinamarca,SaaS,True,6878,655299.78,2025-06-09,Alto,50,F,4,False,False,True,1,Bootstrapped,90334.94,463165.2,132496.59,135718.6,242569.23,19.6,859,15.84,58,10,IA,Python,MySQL,DigitalOcean,1637,9997,6.79,4.31,266.34,2096.56,336.89,33058.36,5,27452124.31,Semilla,3456609.38,17.02,https://conecta-crece.com/pitch/89,https://youtube.com/watch?v=pitch89,MVP
90,Yair Suárez,jaimeseider@example.com,573169449962,Bucaramanga,Cundinamarca,Fintech,False,2493,7724.31,2024-03-31,Bajo,27,Otro,3,True,False,True,3,VC,79237.51,35056.14,162635.68,437196.08,341017.68,35.22,2561,13.35,-71,9,Web,Python,PostgreSQL,Google Cloud,2702,5877,26.94,14.35,141.47,7357.37,154.94,37558.66,10,20098797.96,Serie B,1395573.8,14.64,https://conecta-crece.com/pitch/90,https://youtube.com/watch?v=pitch90,Escalando
91,José Rodríguez,maricelamartinez@example.net,+573174176526,Bucaramanga,Antioquia,Fintech,True,1010,800899.6,2023-04-08,Alto,32,M,14,False,False,True,4,Gobierno,233749.29,427950.89,172515.15,440095.17,291129.63,72.42,3957,27.69,-72,29,Blockchain,Python,MySQL,Azure,2584,222,21.43,10.33,386.09,5808.83,260.76,97900.08,24,26003073.98,Pre-semilla,2192597.14,23.17,https://conecta-crece.com/pitch/91,https://youtube.com/watch?v=pitch91,Escalando
92,María Jessica Sanabria Osorio,cprada@example.net,573035652423,Bucaramanga,Atlántico,Edtech,True,240,349020.74,2025-06-27,Medio,32,Otro,16,False,True,True,3,VC,72267.55,679101.53,10070.14,112130.56,257612.27,38.23,1925,3.29,13,31,Web,Go,Firebase,Azure,982,8168,22.61,0.76,207.69,454.74,252.0,83461.33,22,44516533.85,Semilla,3290250.12,16.41,https://conecta-crece.com/pitch/92,https://youtube.com/watch?v=pitch92,Producto
93,Pilar Mosquera,lucychaparro@example.net,3072172997,Bogotá,Antioquia,IA,False,5489,366525.77,2025-05-31,Medio,52,Otro,22,False,False,True,0,Angel,659.08,248597.29,126732.24,400156.45,219438.08,36.17,870,2.33,-58,34,Móvil,Go,MySQL,Azure,1614,3092,4.5,12.86,115.64,8263.09,54.82,37103.69,29,2420368.06,Pre-semilla,3872118.61,16.26,https://conecta-crece.com/pitch/93,https://youtube.com/watch?v=pitch93,MVP
94,Jesús Jorge Durán,aliriovasquez@example.org,312 215 21 50,Bogotá,Cundinamarca,E-commerce,False,9636,964035.48,2023-11-05,Alto,52,Otro,25,True,True,True,0,Gobierno,197256.54,424312.54,64368.75,440813.89,167930.97,52.63,2033,8.93,-13,21,Blockchain,JavaScript,PostgreSQL,DigitalOcean,4945,11489,26.71,7.93,423.11,5523.28,122.65,74997.77,16,10124365.21,Serie A,3448725.92,28.03,https://conecta-crece.com/pitch/94,https://youtube.com/watch?v=pitch94,MVP
95,Wilson Castellanos Guzmán,dosorio@example.net,57 305 169 90 23,Bucaramanga,Antioquia,E-commerce,False,1940,981428.82,2024-04-22,Alto,44,Otro,16,False,False,False,0,Crowdfunding,31941.14,266609.22,10613.0,29245.78,107377.73,64.99,2347,20.82,-63,6,IA,JavaScript,MySQL,Azure,3717,1699,18.87,10.3,285.32,2320.64,305.92,41944.23,35,39236927.93,Serie A,3480033.57,6.17,https://conecta-crece.com/pitch/95,https://youtube.com/watch?v=pitch95,Escalando
96,Andrea Ramos Quintero,alberto64@example.net,57 319 439 64 62,Bucaramanga,Valle del Cauca,E-commerce,True,262,390616.88,2023-08-07,Medio,38,M,20,False,True,False,4,Crowdfunding,221535.01,137528.36,144982.9,97555.36,179966.92,78.84,610,6.42,-56,35,Web,Go,MySQL,DigitalOcean,2296,9139,8.66,2.83,424.55,155.89,206.48,94061.97,5,7769798.84,Serie A,3004557.64,24.34,https://conecta-crece.com/pitch/96,https://youtube.com/watch?v=pitch96,Producto
97,Katherine Murillo Mosquera,eduardoescobar@example.org,57 306 992 74 12,Cartagena,Valle del Cauca,Fintech,False,8658,493098.19,2025-02-22,Medio,36,M,17,True,True,False,4,Crowdfunding,121025.12,244582.07,176679.35,332003.9,132961.76,30.55,4345,14.77,43,3,Web,Java,Firebase,Google Cloud,2007,673,20.79,5.15,458.81,9455.38,162.23,56322.54,21,1332815.91,Serie A,2595829.86,17.72,https://conecta-crece.com/pitch/97,https://youtube.com/watch?v=pitch97,Escalando
98,Eduardo Montenegro,prietobetty@example.com,(+57)3165393903,Bucaramanga,Antioquia,Healthtech,True,1622,48632.4,2024-12-08,Bajo,32,Otro,18,True,True,True,5,Angel,259485.26,296946.62,20785.36,269339.35,281334.95,78.34,3565,19.75,-82,12,Web,Go,MongoDB,AWS,726,1220,2.57,12.02,283.46,5792.13,75.21,29571.56,27,22611170.62,Serie B,2193473.92,5.42,https://conecta-crece.com/pitch/98,https://youtube.com/watch?v=pitch98,Idea
99,Andrés Alfredo Bolívar Roa,xmartinez@example.org,7356366,Bucaramanga,Cundinamarca,IA,True,1239,537160.2,2023-09-30,Alto,44,Otro,4,False,False,True,2,Gobierno,114424.07,575485.66,6163.83,79005.41,88570.4,62.27,4470,9.55,62,12,IA,Java,MySQL,Google Cloud,1019,704,1.15,9.15,273.2,9475.1,117.58,76088.18,25,10665673.45,Semilla,846724.07,10.52,https://conecta-crece.com/pitch/99,https://youtube.com/watch?v=pitch99,Producto
100,Luis Eduardo Ávila,dguerrero@example.net,6017963725,Medellín,Cundinamarca,IA,False,9055,198354.58,2024-05-17,Medio,26,F,22,True,False,True,1,Crowdfunding,146157.12,231595.65,25643.03,328081.02,40737.99,53.37,1585,10.22,15,24,IoT,Java,PostgreSQL,Azure,2601,7037,5.89,5.04,394.97,7150.77,302.46,31284.58,26,6801861.04,Serie A,4395534.86,16.57,https://conecta-crece.com/pitch/100,https://youtube.com/watch?v=pitch100,Producto
101,Miguel Tamayo Ochoa,jesusperea@example.net,(+57) 302 865 14 74,Barranquilla,Cundinamarca,Edtech,True,4647,775893.13,2025-02-27,Alto,30,Otro,7,False,True,True,0,Crowdfunding,189487.95,568849.68,115780.16,384830.93,85734.07,12.57,2134,16.76,38,33,Móvil,Java,Firebase,Google Cloud,4840,12033,25.86,2.44,255.55,996.48,150.13,6006.21,18,42414293.82,Semilla,3798170.05,8.51,https://conecta-crece.com/pitch/101,https://youtube.com/watch?v=pitch101,MVP
102,Fernando Luna Galvis,javiermendoza@example.net,(+57)3123545025,Cartagena,Antioquia,SaaS,False,5928,183249.46,2023-08-03,Medio,24,M,25,False,True,True,2,VC,70205.6,468009.92,103577.05,395938.77,155726.77,74.25,380,2.16,66,23,Web,Rust,MongoDB,Azure,4750,8938,17.53,5.96,195.47,5918.02,444.02,12394.56,19,18878806.17,Semilla,2606040.32,13.82,https://conecta-crece.com/pitch/102,https://youtube.com/watch?v=pitch102,Producto
